id,country,state,name,is_active
11576,35,394,Reo,1
11575,161,2501,Renwick,1
11574,241,4662,Renton,1
11573,241,4625,Rensselaer,1
11572,241,4646,Rensselaer,1
11571,241,4645,Reno,1
11570,77,1066,Rennes,1
11569,241,4657,Rendon,1
11568,130,2048,Remich,1
11567,31,335,Remanso,1
11566,3,82,Relizane,1
11565,198,3279,Rekovac,1
11564,241,1937,Reisterstown,1
11563,77,1066,Reims,1
11562,241,4639,Reidsville,1
11561,241,4629,Rehoboth,1
11560,154,2452,Rehoboth,1
11559,31,356,Registro,1
11558,39,466,Regina,1
11557,3,48,Reggane,1
11556,84,1146,Regensburg,1
11555,152,2427,Regedor Quissico,1
11554,241,4663,Reedsburg,1
11553,241,4612,Reedley,1
11552,241,4612,Redwood City,1
11551,241,4612,Redondo Beach,1
11550,241,4662,Redmond,1
11549,241,4649,Redmond,1
11548,241,4612,Redlands,1
11547,241,4613,Redlands,1
11546,241,1937,Redland,1
11545,241,4614,Redding,1
11544,241,4612,Redding,1
11543,130,2047,Redange-sur-Attert,1
11542,241,4619,Redan,1
11541,241,4634,Red Wing,1
11540,241,4622,Red Oak,1
11539,241,4657,Red Oak,1
11538,241,4650,Red Lion,1
11537,39,463,Red Lake,1
11536,241,4646,Red Hook,1
11535,241,4654,Red Hill,1
11534,39,455,Red Deer,1
11533,241,4628,Red Chute,1
11532,241,4612,Red Bluff,1
11531,241,4643,Red Bank,1
11530,241,4654,Red Bank,1
11529,241,4656,Red Bank,1
11528,10,139,Reconquista,1
11527,31,346,Recife,1
11526,204,3480,Recica ob Savinji,1
11525,104,1203,Reasi,1
11524,241,4643,Readington,1
11523,241,4650,Reading,1
11522,241,4647,Reading,1
11521,240,4508,Reading,1
11520,241,4629,Reading,1
11519,204,3477,Razkrizje,1
11518,34,375,Razgrad,1
11517,198,3278,Razanj,1
11516,241,4635,Raytown,1
11515,225,3897,Rayong,1
11514,241,4629,Raynham,1
11513,241,4628,Rayne,1
11512,241,4635,Raymore,1
11511,241,4657,Raymondville,1
11510,241,4642,Raymond,1
11509,184,2980,Rayevskiy,1
11508,104,1215,Rayagada,1
11507,104,1198,Rayadurgam,1
11506,104,1191,Raxaul,1
11505,241,4665,Rawlins,1
11504,171,1216,Rawalpindi,1
11503,204,3476,Ravne na Koroskem,1
11502,13,154,Ravensthorpe,1
11501,241,4647,Ravenna,1
11500,241,4646,Ravena,1
11499,123,1801,Rauna,1
11498,135,2162,Raub,1
11497,241,4644,Raton,1
11496,212,3673,Ratnapura,1
11495,104,1208,Ratnagiri,1
11494,104,1211,Ratlam,1
11493,241,4623,Rathdrum,1
11492,225,3896,Ratchaburi,1
11491,104,1224,Rasra,1
11490,198,3277,Raska,1
11489,106,1267,Rasht,1
11488,129,2018,Raseiniai,1
11487,241,4643,Raritan,1
11486,71,965,Rapla,1
11485,241,4655,Rapid Valley,1
11484,241,4655,Rapid City,1
11483,241,4624,Rantoul,1
11482,241,4664,Ranson,1
11481,225,3895,Ranong,1
11480,132,2097,Rankovce,1
11479,39,462,Rankin Inlet,1
11478,104,1220,Ranipet,1
11477,119,1645,Ranillug,1
11476,104,1223,Ranikhet,1
11475,18,244,Rangpur,1
11474,153,2449,Rangoon,1
11473,104,1222,Ranga Reddy,1
11472,104,1204,Ranebennur,1
11471,241,4629,Randolph,1
11470,241,4643,Randolph,1
11469,241,1937,Randallstown,1
11468,241,4612,Rancho Santa Margarita,1
11467,241,4612,Rancho San Diego,1
11466,241,4612,Rancho Palos Verdes,1
11465,241,4612,Rancho Murieta,1
11464,241,4612,Rancho Mirage,1
11463,241,4612,Rancho Cucamonga,1
11462,241,4612,Rancho Cordova,1
11461,241,4612,Rancho Calaveras,1
11460,104,1202,Ranchi,1
11459,241,4665,Ranchettes,1
11458,44,554,Rancagua,1
11457,241,4643,Ramtown,1
11456,241,4634,Ramsey,1
11455,241,4643,Ramsey,1
11454,104,1198,Ramseen,1
11453,104,1224,Rampur,1
11452,29,327,Ramotswa,1
11451,241,4612,Ramona,1
11450,183,2963,Ramnicu Valcea,1
11449,110,309,Ramla,1
11448,104,1202,Ramgarh,1
11447,156,2465,Ramechhap,1
11446,241,4643,Ramblewood,1
11445,104,1203,Ramban,1
11444,241,4646,Ramapo,1
11443,104,1220,Ramanathapuram,1
11442,104,1204,Ramanagara,1
11441,241,4641,Ralston,1
11440,241,4649,Raleigh Hills,1
11439,241,4639,Raleigh,1
11438,71,965,Rakvere,1
11437,104,1198,Rakanpur,1
11436,237,4232,Rakai,1
11435,104,1198,Rajula,1
11434,18,245,Rajshahi,1
11433,104,1218,Rajsamand,1
11432,104,1203,Rajouri,1
11431,104,1192,Rajnandgaon,1
11430,104,1198,Rajkot,1
11429,167,2580,Rajin,1
11428,104,1211,Rajgarh,1
11427,104,1222,Rajanna Sircilla,1
11426,104,1211,Raisen,1
11425,104,1192,Raipur,1
11424,241,4607,Rainsville,1
11423,241,4607,Rainbow City,1
11422,104,1192,Raigarh,1
11421,104,1208,Raigad,1
11420,104,1204,Raichur,1
11419,241,4643,Rahway,1
11418,119,1644,Rahovec,1
11417,171,1216,Rahimyar Khan,1
11416,123,1722,Ragana,1
11415,196,3161,Rafha,1
11414,10,139,Rafaela,1
11413,104,1224,Raebareli,1
11412,129,2017,Radviliskis,1
11411,204,3475,Radovljica,1
11410,132,2096,Radovis,1
11409,204,3474,Radlje ob Dravi,1
11408,39,465,Radisson,1
11407,241,4659,Radford,1
11406,204,3472,Radenci,1
11405,204,3473,Radece,1
11404,241,4627,Radcliff,1
11403,251,4855,Rada`,1
11402,241,4663,Racine,1
11401,246,4753,Rach Gia,1
11400,241,4628,Raceland,1
11399,204,3478,Race,1
11398,198,3276,Raca,1
11397,174,2649,Rabaul,1
11396,151,2422,Rabat,1
11395,138,2224,Rabat,1
11394,214,3694,Rabak,1
11393,105,1246,Raba,1
11392,116,1569,Qyzylorda,1
11391,45,592,Quzhou,1
11390,246,4732,Quy Nhon,1
11389,125,1926,Quthing,1
11388,116,1568,Qusmuryn,1
11387,15,206,Qusar,1
11386,223,3812,Qurghonteppa,1
11385,243,4692,Qunghirot,1
11384,116,1562,Qulsary,1
11383,116,1571,Qulan,1
11382,31,336,Quixada,1
11381,66,849,Quito,1
11380,44,551,Quirihue,1
11379,6,110,Quipungo,1
11378,241,4662,Quincy,1
11377,241,4624,Quincy,1
11376,241,4629,Quincy,1
11375,241,4617,Quincy,1
11374,26,300,Quime,1
11373,13,150,Quilpie,1
11372,44,535,Quillota,1
11371,26,298,Quillacollo,1
11370,48,639,Quibdo,1
11369,6,113,Quibala,1
11368,177,2817,Quezon City,1
11367,171,2625,Quetta,1
11366,39,456,Quesnel,1
11365,52,703,Quesada,1
11364,144,2288,Queretaro,1
11363,44,555,Quellon,1
11362,152,2434,Quelimane,1
11361,13,152,Queenstown,1
11360,207,3580,Queenstown,1
11359,241,4646,Queensbury,1
11358,241,4646,Queens,1
11357,241,4611,Queen Creek,1
11356,39,465,Quebec,1
11355,13,148,Queanbeyan,1
11354,106,1273,Quchan,1
11353,15,205,Qubadli,1
11352,15,204,Quba,1
11351,241,4612,Quartz Hill,1
11350,241,4650,Quarryville,1
11349,31,353,Quarai,1
11348,45,565,Quanzhou,1
11347,241,4659,Quantico Base,1
11346,246,4770,Quang Tri,1
11345,246,4768,Quang Ngai,1
11344,246,4767,Quang Ha,1
11343,241,4650,Quakertown,1
11342,138,2223,Qrendi,1
11341,116,1568,Qostanay,1
11340,138,2222,Qormi,1
11339,106,1282,Qom,1
11338,15,203,Qobustan,1
11337,243,4687,Qo`qon,1
11336,15,190,Qivraq,1
11335,45,576,Qitai,1
11334,45,572,Qiqihar,1
11333,45,568,Qinzhou,1
11332,45,571,Qinhuangdao,1
11331,45,568,Qingyuan,1
11330,45,567,Qingyuan,1
11329,45,584,Qingnian,1
11328,45,572,Qinggang,1
11327,45,584,Qingdao,1
11326,45,572,Qing'an,1
11325,67,914,Qina,1
11324,15,205,Qazyan,1
11323,106,1281,Qazvin,1
11322,15,202,Qazax,1
11321,116,1569,Qazaly,1
11320,15,201,Qax,1
11319,106,1271,Qasr-e Shirin,1
11318,67,914,Qasr al Farafirah,1
11317,116,1566,Qashyr,1
11316,243,4691,Qarshi,1
11315,116,1567,Qarqaraly,1
11314,45,590,Qarqan,1
11313,206,1383,Qardho,1
11312,116,1567,Qarazhal,1
11311,116,1571,Qaratau,1
11310,116,1567,Qaraghandy,1
11309,116,1568,Qarabalyq,1
11308,116,1558,Qapshaghay,1
11307,127,1953,Qaminis,1
11306,45,589,Qamdo,1
11305,1,34,Qalat,1
11304,138,2221,Qala,1
11303,1,3,Qal`ah-ye Now,1
11302,125,1925,Qacha's Nek,1
11301,15,207,Qabala,1
11300,153,2436,Pyu,1
11299,87,1094,Pyrgos,1
11298,167,2583,Pyongyang,1
11297,153,2436,Pyay,1
11296,184,3093,Pyatigorsk,1
11295,153,2435,Pyapon,1
11294,66,848,Puyo,1
11293,45,573,Puyang Chengguanzhen,1
11292,241,4662,Puyallup,1
11291,212,3671,Puttalam,1
11290,135,2163,Putrajaya,1
11289,241,4646,Putnam Valley,1
11288,241,4614,Putnam,1
11287,176,2702,Putina,1
11286,45,565,Putian,1
11285,184,3087,Put' Lenina,1
11284,104,1225,Purulia,1
11283,37,437,Pursat,1
11282,104,1191,Purnia,1
11281,104,1215,Puri,1
11280,241,4659,Purcellville,1
11279,241,4648,Purcell,1
11278,104,1225,Purba Medinipur,1
11277,104,1225,Purba Bardhaman,1
11276,176,2711,Puquio,1
11275,45,574,Puqi,1
11274,241,4650,Punxsutawney,1
11273,245,4713,Punto Fijo,1
11272,52,709,Puntarenas,1
11271,242,4674,Punta del Este,1
11270,181,2878,Punta Santiago,1
11269,144,2268,Punta Prieta,1
11268,22,263,Punta Gorda,1
11267,241,4617,Punta Gorda,1
11266,44,557,Punta Arenas,1
11265,10,124,Punta Alta,1
11264,176,2702,Puno,1
11263,104,1208,Pune,1
11262,26,298,Punata,1
11261,25,286,Punakha,1
11260,104,1203,Pulwama,1
11259,241,4662,Pullman,1
11258,241,4656,Pulaski,1
11257,241,4659,Pulaski,1
11256,53,734,Pula,1
11255,1,21,Pul-e `Alam,1
11254,1,5,Pul-e Khumri,1
11253,2,45,Puke,1
11252,39,457,Pukatawagan,1
11251,241,4621,Pukalani,1
11250,184,3091,Pugachev,1
11249,44,557,Puerto Williams,1
11248,26,298,Puerto Villarroel,1
11247,66,847,Puerto Villamil,1
11246,44,555,Puerto Varas,1
11245,144,2280,Puerto Vallarta,1
11244,26,146,Puerto Suarez,1
11243,181,2878,Puerto Real,1
11242,26,146,Puerto Quijarro,1
11241,177,2816,Puerto Princesa,1
11240,64,802,Puerto Plata,1
11239,175,2682,Puerto Pinasco,1
11238,176,2695,Puerto Pimentel,1
11237,44,557,Puerto Natales,1
11236,44,555,Puerto Montt,1
11235,176,2698,Puerto Maldonado,1
11234,48,648,Puerto Lopez,1
11233,52,708,Puerto Limon,1
11232,175,2668,Puerto La Victoria,1
11231,245,4704,Puerto La Cruz,1
11230,26,300,Puerto Heath,1
11229,66,847,Puerto Francisco de Orellana,1
11228,144,2286,Puerto Escondido,1
11227,10,146,Puerto Deseado,1
11226,48,661,Puerto Carreno,1
11225,245,4709,Puerto Cabello,1
11224,48,628,Puerto Berrio,1
11223,66,847,Puerto Baquerizo Moreno,1
11222,44,550,Puerto Aysen,1
11221,245,333,Puerto Ayacucho,1
11220,173,2634,Puerto Armuelles,1
11219,26,300,Puerto Acosta,1
11218,241,4613,Pueblo West,1
11217,241,4613,Pueblo,1
11216,144,2287,Puebla,1
11215,104,1220,Pudukkottai,1
11214,104,1217,Puducherry,1
11213,204,3471,Puconci,1
11212,176,2706,Pucallpa,1
11211,176,2697,Puca Urco,1
11210,204,3470,Ptuj,1
11209,184,3073,Pskov,1
11208,241,4648,Pryor Creek,1
11207,241,4612,Prunedale,1
11206,241,4658,Provo,1
11205,184,3072,Provideniya,1
11204,241,4657,Providence Village,1
11203,241,4653,Providence,1
11202,241,4658,Providence,1
11201,241,4662,Prosser,1
11200,177,2734,Prosperidad,1
11199,241,4657,Prosper,1
11198,241,4650,Prospect Park,1
11197,241,4643,Prospect Park,1
11196,241,4624,Prospect Heights,1
11195,241,4614,Prospect,1
11194,13,150,Proserpine,1
11193,198,3275,Prokuplje,1
11192,184,3026,Prokop'yevsk,1
11191,241,4617,Progress Village,1
11190,241,4650,Progress,1
11189,184,2977,Progress,1
11188,144,2297,Progreso,1
11187,241,4657,Progreso,1
11186,105,1234,Probolinggo,1
11185,132,2095,Probistip,1
11184,119,1643,Prizren,1
11183,119,1642,Pristina,1
11182,241,4634,Prior Lake,1
11181,241,4649,Prineville,1
11180,31,351,Principe da Beira,1
11179,241,4643,Princeton Meadows,1
11178,241,4624,Princeton,1
11177,241,4617,Princeton,1
11176,241,4664,Princeton,1
11175,241,4625,Princeton,1
11174,241,4627,Princeton,1
11173,241,4657,Princeton,1
11172,241,4643,Princeton,1
11171,241,1937,Princess Anne,1
11170,230,3950,Princes Town,1
11169,39,456,Prince Rupert,1
11168,39,456,Prince George,1
11167,39,466,Prince Albert,1
11166,132,2094,Prilep,1
11165,198,3274,Prijepolje,1
11164,28,308,Prijedor,1
11163,207,3585,Prieska,1
11162,129,2016,Prienai,1
11161,241,4628,Prien,1
11160,123,1800,Priekuli,1
11159,123,1799,Priekule,1
11158,241,4607,Prichard,1
11157,241,4658,Price,1
11156,198,3273,Priboj,1
11155,37,436,Prey Veng,1
11154,204,3469,Prevalje,1
11153,207,3582,Pretoria,1
11152,241,4627,Prestonsburg,1
11151,240,4434,Preston,1
11150,241,4631,Presque Isle,1
11149,203,3338,Presov,1
11148,31,356,Presidente Prudente,1
11147,31,332,Presidente Dutra,1
11146,10,130,Presidencia Roque Saenz Pena,1
11145,198,3272,Presevo,1
11144,241,4611,Prescott Valley,1
11143,241,4611,Prescott,1
11142,123,1798,Preili,1
11141,204,3468,Preddvor,1
11140,204,3467,Prebold,1
11139,104,1224,Prayagraj,1
11138,105,1246,Praya,1
11137,241,4607,Prattville,1
11136,241,4626,Pratt,1
11135,104,1224,Pratapgarh,1
11134,104,1218,Pratapgarh,1
11133,104,1198,Prantij,1
11132,104,1188,Prakasam,1
11131,241,4628,Prairieville,1
11130,241,4663,Prairie du Sac,1
11129,241,4663,Prairie du Chien,1
11128,241,4626,Prairie Village,1
11127,241,4657,Prairie View,1
11126,241,4662,Prairie Ridge,1
11125,40,474,Praia,1
11124,57,782,Prague,1
11123,225,3894,Prachuap Khiri Khan,1
11122,225,3893,Prachin Buri,1
11121,175,2682,Pozo Colorado,1
11120,44,533,Pozo Almonte,1
11119,179,2853,Poznan,1
11118,222,3792,Pozi,1
11117,53,741,Pozega,1
11116,198,3271,Pozega,1
11115,198,3270,Pozarevac,1
11114,144,2296,Poza Rica de Hidalgo,1
11113,39,456,Powell River,1
11112,241,4665,Powell,1
11111,241,4647,Powell,1
11110,241,4654,Powdersville,1
11109,241,4619,Powder Springs,1
11108,241,4612,Poway,1
11107,31,341,Pouso Alegre,1
11106,241,4646,Pound Ridge,1
11105,241,4662,Poulsbo,1
11104,241,4646,Poughkeepsie,1
11103,241,4650,Pottsville,1
11102,241,4650,Pottstown,1
11101,84,1145,Potsdam,1
11100,241,4646,Potsdam,1
11099,26,303,Potosi,1
11098,241,4659,Potomac Mills,1
11097,241,1937,Potomac,1
11096,164,2572,Potiskum,1
11095,241,4648,Poteau,1
11094,207,325,Potchefstroom,1
11093,204,3466,Postojna,1
11092,241,4623,Post Falls,1
11091,241,4657,Post,1
11090,105,1257,Poso,1
11089,241,4624,Posen,1
11088,10,135,Posadas,1
11087,76,1043,Porvoo,1
11086,241,4653,Portsmouth,1
11085,241,4642,Portsmouth,1
11084,241,4659,Portsmouth,1
11083,241,4647,Portsmouth,1
11082,240,4496,Portsmouth,1
11081,66,846,Portoviejo,1
11080,23,273,Porto-Novo,1
11079,31,351,Porto Velho,1
11078,31,354,Porto Uniao,1
11077,31,335,Porto Seguro,1
11076,40,473,Porto Novo,1
11075,31,357,Porto Nacional,1
11074,40,470,Porto Ingles,1
11073,31,353,Porto Alegre,1
11072,180,2870,Porto,1
11071,241,4614,Portland,1
11070,241,4631,Portland,1
11069,241,4633,Portland,1
11068,241,4649,Portland,1
11067,13,153,Portland,1
11066,241,4625,Portland,1
11065,241,4657,Portland,1
11064,241,4656,Portland,1
11063,180,2865,Portimao,1
11062,241,4612,Porterville,1
11061,241,4639,Porters Neck,1
11060,241,4646,Porter,1
11059,31,344,Portel,1
11058,241,4644,Portales,1
11057,180,2869,Portalegre,1
11056,241,4647,Portage Lakes,1
11055,241,4625,Portage,1
11054,241,4663,Portage,1
11053,241,4633,Portage,1
11052,241,4650,Portage,1
11051,26,146,Portachuelo,1
11050,244,4701,Port-Vila,1
11049,39,465,Port-Menier,1
11048,81,1079,Port-Gentil,1
11047,230,3949,Port of Spain,1
11046,241,4619,Port Wentworth,1
11045,241,4646,Port Washington,1
11044,241,4663,Port Washington,1
11043,241,4662,Port Townsend,1
11042,240,4463,Port Talbot,1
11041,214,865,Port Sudan,1
11040,241,4617,Port St. Lucie,1
11039,241,4617,Port St. John,1
11038,207,3586,Port Shepstone,1
11037,241,4617,Port Salerno,1
11036,207,3580,Port Saint John's,1
11035,67,914,Port Said,1
11034,241,4654,Port Royal,1
11033,13,151,Port Pirie,1
11032,241,4662,Port Orchard,1
11031,241,4617,Port Orange,1
11030,241,4657,Port Neches,1
11029,174,2660,Port Moresby,1
11028,112,1496,Port Morant,1
11027,112,1495,Port Maria,1
11026,13,148,Port Macquarie,1
11025,142,2266,Port Louis,1
11024,13,151,Port Lincoln,1
11023,241,4657,Port Lavaca,1
11022,108,1338,Port Laoise,1
11021,241,4646,Port Jervis,1
11020,241,4646,Port Jefferson Station,1
11019,241,4646,Port Jefferson,1
11018,241,4657,Port Isabel,1
11017,241,4633,Port Huron,1
11016,241,4612,Port Hueneme,1
11015,39,459,Port Hope Simpson,1
11014,13,154,Port Hedland,1
11013,39,456,Port Hardy,1
11012,164,2569,Port Harcourt,1
11011,207,3580,Port Elizabeth,1
11010,13,150,Port Douglas,1
11009,13,154,Port Denison,1
11008,241,4647,Port Clinton,1
11007,241,4646,Port Chester,1
11006,241,4617,Port Charlotte,1
11005,13,151,Port Augusta,1
11004,241,4657,Port Arthur,1
11003,112,1489,Port Antonio,1
11002,241,4662,Port Angeles,1
11001,241,4628,Port Allen,1
11000,207,3580,Port Alfred,1
10999,184,3088,Poronaysk,1
10998,245,4719,Porlamar,1
10997,74,1024,Porkeri,1
10996,161,2509,Porirua,1
10995,76,1043,Pori,1
10994,104,1198,Porbandar,1
10993,241,4659,Poquoson,1
10992,174,1060,Popondetta,1
10991,241,4624,Poplar Grove,1
10990,241,4635,Poplar Bluff,1
10989,240,4560,Poplar,1
10988,48,637,Popayan,1
10987,104,1203,Poonch,1
10986,241,4619,Pooler,1
10985,240,4495,Poole,1
10984,241,4637,Pontotoc,1
10983,241,4624,Pontoon Beach,1
10982,105,1237,Pontianak,1
10981,241,4633,Pontiac,1
10980,241,4624,Pontiac,1
10979,31,343,Pontes e Lacerda,1
10978,31,341,Ponte Nova,1
10977,40,476,Ponta do Sol,1
10976,31,342,Ponta Pora,1
10975,31,348,Ponta Grossa,1
10974,240,4559,Pont-y-pwl,1
10973,104,1197,Ponda,1
10972,39,462,Pond Inlet,1
10971,241,4628,Ponchatoula,1
10970,181,2878,Ponce,1
10969,241,4648,Ponca City,1
10968,241,4643,Pompton Lakes,1
10967,241,4646,Pompey,1
10966,241,4617,Pompano Beach,1
10965,241,4643,Pomona,1
10964,241,4612,Pomona,1
10963,241,4646,Pomfret,1
10962,40,472,Pombas,1
10961,204,3465,Polzela,1
10960,87,1094,Polygyros,1
10959,184,3051,Polyarnyy,1
10958,71,963,Polva,1
10957,238,4258,Poltava,1
10956,241,370,Polson,1
10955,207,3583,Polokwane,1
10954,241,4612,Pollock Pines,1
10953,204,3464,Poljcane,1
10952,184,3094,Polevskoy,1
10951,20,254,Polatsk,1
10950,232,4054,Polatli,1
10949,241,4631,Poland,1
10948,184,3087,Pokrovsk,1
10947,77,1065,Poitiers,1
10946,50,693,Pointe-Noire,1
10945,241,4643,Point Pleasant,1
10944,241,4664,Point Pleasant,1
10943,230,3948,Point Fortin,1
10942,241,4617,Poinciana,1
10941,209,3596,Pohang,1
10940,2,42,Pogradec,1
10939,207,3585,Pofadder,1
10938,204,3462,Podvelka,1
10937,119,1641,Podujeve,1
10936,184,3049,Podol'sk,1
10935,204,3461,Podlehnik,1
10934,184,3033,Podkamennaya Tunguska,1
10933,149,2409,Podgorica,1
10932,204,3463,Podcetrtek,1
10931,31,341,Pocos de Caldas,1
10930,241,4623,Pocatello,1
10929,241,4609,Pocahontas,1
10928,35,395,Po,1
10927,57,781,Plzen,1
10926,241,4650,Plymouth Meeting,1
10925,241,4614,Plymouth,1
10924,240,4494,Plymouth,1
10923,241,4650,Plymouth,1
10922,241,4633,Plymouth,1
10921,241,4642,Plymouth,1
10920,241,4625,Plymouth,1
10919,241,4663,Plymouth,1
10918,241,4634,Plymouth,1
10917,241,4629,Plymouth,1
10916,149,2408,Pluzine,1
10915,129,2015,Plunge,1
10914,241,4643,Plumsted,1
10913,241,4612,Plumas Lake,1
10912,241,4650,Plum,1
10911,241,4663,Plover,1
10910,34,374,Plovdiv,1
10909,183,2947,Ploiesti,1
10908,149,2407,Pljevlja,1
10907,34,373,Pleven,1
10906,246,4741,Pleiku,1
10905,241,4612,Pleasure Point,1
10904,241,4646,Pleasantville,1
10903,241,4643,Pleasantville,1
10902,241,4612,Pleasanton,1
10901,241,4657,Pleasanton,1
10900,241,4658,Pleasant View,1
10899,241,4646,Pleasant Valley,1
10898,241,4663,Pleasant Prairie,1
10897,241,4650,Pleasant Hills,1
10896,241,4612,Pleasant Hill,1
10895,241,4635,Pleasant Hill,1
10894,241,4622,Pleasant Hill,1
10893,241,4658,Pleasant Grove,1
10892,241,4607,Pleasant Grove,1
10891,123,1797,Plavinas,1
10890,149,2406,Plav,1
10889,241,4641,Plattsmouth,1
10888,241,4646,Plattsburgh,1
10887,241,4663,Platteville,1
10886,241,4646,Plattekill,1
10885,241,4635,Platte City,1
10884,184,2992,Plast,1
10883,132,2093,Plasnica,1
10882,241,4628,Plaquemine,1
10881,241,4617,Plantation,1
10880,241,4617,Plant City,1
10879,241,4657,Plano,1
10878,241,4624,Plano,1
10877,128,1968,Planken,1
10876,198,3269,Plandiste,1
10875,241,4642,Plaistow,1
10874,241,4629,Plainville,1
10873,241,4614,Plainville,1
10872,241,4657,Plainview,1
10871,241,4646,Plainview,1
10870,241,4643,Plainsboro,1
10869,241,4614,Plainfield,1
10868,241,4643,Plainfield,1
10867,241,4624,Plainfield,1
10866,241,4625,Plainfield,1
10865,241,4646,Plainedge,1
10864,241,4658,Plain City,1
10863,54,766,Placetas,1
10862,241,4612,Placerville,1
10861,241,4612,Placentia,1
10860,204,3460,Pivka,1
10859,176,2701,Piura,1
10858,241,4646,Pittstown,1
10857,241,4650,Pittston,1
10856,241,4643,Pittsgrove,1
10855,241,4629,Pittsfield,1
10854,241,4650,Pittsburgh,1
10853,241,4612,Pittsburg,1
10852,241,4626,Pittsburg,1
10851,241,4643,Pitman,1
10850,104,1223,Pithoragarh,1
10849,183,2892,Pitesti,1
10848,26,299,Piso Firme,1
10847,241,4612,Pismo Beach,1
10846,176,2692,Pisco,1
10845,241,4643,Piscataway,1
10844,198,3268,Pirot,1
10843,31,347,Piripiri,1
10842,31,339,Pires do Rio,1
10841,31,341,Pirapora,1
10840,204,3459,Piran,1
10839,87,1094,Piraeus,1
10838,31,356,Piracununga,1
10837,31,356,Piracicaba,1
10836,241,4647,Piqua,1
10835,241,4607,Pinson,1
10834,20,248,Pinsk,1
10833,105,1254,Pinrang,1
10832,241,4612,Pinon Hills,1
10831,241,4612,Pinole,1
10830,123,1688,Pinki,1
10829,31,340,Pinheiro,1
10828,222,3808,Pingzhen,1
10827,45,584,Pingyi,1
10826,45,568,Pingxiang,1
10825,45,578,Pingxiang,1
10824,222,3803,Pingtung,1
10823,241,4624,Pingree Grove,1
10822,45,566,Pingliang,1
10821,45,584,Pingdu,1
10820,45,573,Pingdingshan,1
10819,241,4639,Piney Green,1
10818,241,4617,Pinewood,1
10817,241,4639,Pineville,1
10816,241,4628,Pineville,1
10815,241,4617,Pinellas Park,1
10814,241,4639,Pinehurst,1
10813,241,4629,Pinehurst,1
10812,241,4617,Pinecrest,1
10811,241,4617,Pine Ridge,1
10810,241,4643,Pine Lake Park,1
10809,241,4617,Pine Hills,1
10808,241,4643,Pine Hill,1
10807,13,149,Pine Creek,1
10806,241,4617,Pine Castle,1
10805,241,4609,Pine Bluff,1
10804,31,356,Pindamonhangaba,1
10803,241,4624,Pinckneyville,1
10802,66,846,Pinas,1
10801,241,4642,Pinardville,1
10800,54,763,Pinar del Rio,1
10799,104,1208,Pimpri-Chinchwad,1
10798,241,4659,Pimmit Hills,1
10797,31,351,Pimenta Bueno,1
10796,123,1808,Pilsrundale,1
10795,104,1224,Pilibhit,1
10794,177,2756,Pili,1
10793,175,2684,Pilar,1
10792,241,4627,Pikeville,1
10791,241,1937,Pikesville,1
10790,241,4607,Pike Road,1
10789,241,4616,Pike Creek Valley,1
10788,241,4616,Pike Creek,1
10787,144,2272,Pijijiapan,1
10786,217,3705,Piggs Peak,1
10785,241,4656,Pigeon Forge,1
10784,207,3586,Pietermaritzburg,1
10783,138,2220,Pieta,1
10782,241,4655,Pierre,1
10781,241,4612,Piedmont,1
10780,241,4648,Piedmont,1
10779,241,4654,Piedmont,1
10778,241,4611,Picture Rocks,1
10777,31,347,Picos,1
10776,40,486,Picos,1
10775,241,4612,Pico Rivera,1
10774,241,4662,Picnic Point,1
10773,241,4647,Pickerington,1
10772,44,554,Pichilemu,1
10771,241,4637,Picayune,1
10770,183,2944,Piatra Neamt,1
10769,225,3892,Phuket,1
10768,246,4743,Phu Ly,1
10767,225,3891,Phrae,1
10766,225,3890,Phra Nakhon Si Ayutthaya,1
10765,122,1677,Phonsavan,1
10764,122,1671,Phongsali,1
10763,122,1674,Phon-Hong,1
10762,241,4650,Phoenixville,1
10761,241,4611,Phoenix,1
10760,37,434,Phnom Penh,1
10759,225,3889,Phitsanulok,1
10758,241,4643,Phillipsburg,1
10757,241,4646,Philipstown,1
10756,241,4650,Philipsburg,1
10755,241,4650,Philadelphia,1
10754,241,4637,Philadelphia,1
10753,225,3888,Phichit,1
10752,225,3887,Phetchaburi,1
10751,225,3886,Phetchabun,1
10750,104,1210,Pherzawl,1
10749,241,4607,Phenix City,1
10748,241,4612,Phelan,1
10747,104,1214,Phek,1
10746,225,3885,Phayao,1
10745,225,3884,Phatthalung,1
10744,241,4657,Pharr,1
10743,225,3883,Phangnga,1
10742,246,4731,Phan Thiet,1
10741,246,4763,Phan Rang-Thap Cham,1
10740,134,2150,Phalombe,1
10739,241,4657,Pflugerville,1
10738,241,4663,Pewaukee,1
10737,241,4635,Pevely,1
10736,184,2993,Pevek,1
10735,184,3025,Petrozavodsk,1
10734,184,3125,Petrovsk-Zabaykal'skiy,1
10733,132,2092,Petrovec,1
10732,198,3266,Petrovac na Mlavi,1
10731,31,349,Petropolis,1
10730,184,3023,Petropavlovsk-Kamchatskiy,1
10729,116,1570,Petropavl,1
10728,31,346,Petrolina,1
10727,241,4633,Petoskey,1
10726,144,2297,Peto,1
10725,149,2405,Petnjica,1
10724,241,4659,Petersburg,1
10723,13,151,Peterborough,1
10722,240,4493,Peterborough,1
10721,39,463,Peterborough,1
10720,241,4642,Peterborough,1
10719,144,2277,Petatlan,1
10718,241,4612,Petaluma,1
